predicted_target,predicted_target_str,actual_target_str,id
6.0,cycling,cycling,51539608526
6.0,cycling,cycling,51539608688
6.0,cycling,cycling,51539608746
6.0,cycling,cycling,51539608979
6.0,cycling,cycling,51539609001
6.0,cycling,cycling,51539609007
1.0,running,running,51539609118
1.0,running,running,51539609548
3.0,lying,lying,51539609907
3.0,lying,lying,51539609921
2.0,sitting,sitting,51539610040
2.0,sitting,sitting,51539610118
0.0,standing,standing,51539610340
0.0,standing,standing,51539610425
0.0,standing,standing,51539610449
0.0,standing,standing,51539610468
0.0,standing,standing,51539610526
0.0,standing,standing,51539610699
0.0,standing,standing,51539610820
0.0,standing,standing,51539610859
6.6,descending_stairs,ascending_stairs,51539610978
6.2,cycling,ascending_stairs,51539611061
6.8,descending_stairs,ascending_stairs,51539611072
5.4,walking,descending_stairs,51539611238
7.2,descending_stairs,descending_stairs,51539611564
7.0,descending_stairs,descending_stairs,51539611636
5.0,walking,walking,60129542653
5.0,walking,walking,60129542838
5.0,walking,walking,60129543051
5.0,walking,walking,60129543289
7.4,descending_stairs,walking,60129543359
5.0,walking,walking,60129543622
5.0,walking,walking,60129543735
5.0,walking,walking,60129543747
6.0,cycling,cycling,60129543935
6.0,cycling,cycling,60129544059
6.0,cycling,cycling,60129544084
6.0,cycling,cycling,60129544228
1.0,running,running,60129545082
6.0,cycling,cycling,60129545316
6.0,cycling,cycling,60129545322
6.0,cycling,cycling,60129545356
3.0,lying,lying,502
3.0,lying,lying,656
3.0,lying,lying,1055
2.0,sitting,sitting,1480
2.0,sitting,sitting,1921
2.0,sitting,sitting,2088
2.0,sitting,sitting,2244
0.0,standing,standing,2583
0.0,standing,standing,2881
0.0,standing,standing,2900
6.6,descending_stairs,descending_stairs,8589934809
8.0,ascending_stairs,ascending_stairs,8589934942
7.8,ascending_stairs,ascending_stairs,8589934945
6.8,descending_stairs,ascending_stairs,8589934949
5.0,walking,walking,8589935311
5.0,walking,walking,8589935352
5.0,walking,walking,8589935355
6.0,cycling,cycling,8589936164
3.0,lying,lying,8589936375
3.0,lying,lying,8589936656
3.0,lying,lying,8589936785
0.0,standing,standing,8589937288
0.0,standing,standing,8589937472
2.0,sitting,sitting,8589937515
2.0,sitting,sitting,8589937587
2.0,sitting,sitting,8589937833
0.0,standing,standing,8589938057
0.0,standing,standing,8589938526
8.0,ascending_stairs,descending_stairs,17179869603
7.6,ascending_stairs,ascending_stairs,17179869694
8.0,ascending_stairs,ascending_stairs,17179869832
7.4,descending_stairs,ascending_stairs,17179869857
7.0,descending_stairs,descending_stairs,17179869988
8.0,ascending_stairs,walking,17179870237
6.0,cycling,cycling,17179870585
3.4,lying,running,17179870763
1.0,running,running,17179870906
4.0,rope_jumping,rope_jumping,17179871481
3.0,lying,lying,17179871551
3.0,lying,lying,17179871820
2.0,sitting,sitting,17179872223
2.0,sitting,sitting,25769803790
2.0,sitting,sitting,25769803825
2.0,sitting,sitting,25769803890
2.0,sitting,sitting,25769803897
2.0,sitting,sitting,25769804105
0.0,standing,standing,25769804477
0.0,standing,standing,25769804483
0.0,standing,standing,25769804484
0.0,standing,standing,25769804711
7.6,ascending_stairs,ascending_stairs,25769804818
8.0,ascending_stairs,ascending_stairs,25769804986
7.0,descending_stairs,descending_stairs,25769805114
7.0,descending_stairs,descending_stairs,25769805777
7.0,descending_stairs,descending_stairs,25769805781
5.0,walking,walking,25769805978
5.0,walking,walking,25769806024
5.0,walking,walking,25769806118
5.0,walking,walking,25769806549
6.0,cycling,cycling,25769806647
6.0,cycling,cycling,25769807102
4.0,rope_jumping,rope_jumping,25769807576
4.0,rope_jumping,rope_jumping,25769807638
4.0,rope_jumping,rope_jumping,25769807650
3.0,lying,lying,34359738463
3.0,lying,lying,34359738566
3.0,lying,lying,34359738799
3.0,lying,lying,34359738938
3.0,lying,lying,34359738939
3.0,lying,lying,34359739049
3.0,lying,lying,34359739143
3.0,lying,lying,34359739272
2.0,sitting,sitting,34359739371
2.0,sitting,sitting,34359739411
2.0,sitting,sitting,34359739554
2.0,sitting,sitting,34359739649
2.0,sitting,sitting,34359740091
2.0,sitting,sitting,34359740118
0.0,standing,standing,34359740232
2.0,sitting,standing,34359740253
8.0,ascending_stairs,ascending_stairs,34359740806
0.8,running,descending_stairs,34359740942
8.0,ascending_stairs,ascending_stairs,34359741063
6.6,descending_stairs,descending_stairs,34359741109
7.0,descending_stairs,descending_stairs,34359741208
7.0,descending_stairs,descending_stairs,34359741221
5.0,walking,walking,34359741323
5.0,walking,walking,34359741356
5.0,walking,walking,34359741514
5.0,walking,walking,34359741823
5.0,walking,walking,34359742295
6.0,cycling,cycling,42949673371
3.0,lying,lying,42949673496
3.0,lying,lying,42949673635
0.0,standing,standing,42949674535
3.0,lying,standing,42949674549
0.0,standing,standing,42949674594
0.0,standing,standing,42949675101
7.4,descending_stairs,ascending_stairs,42949675251
6.2,cycling,ascending_stairs,42949675715
5.0,walking,walking,51539608101
5.0,walking,walking,51539608387
6.0,cycling,cycling,51539608677
1.0,running,running,51539609110
1.0,running,running,51539609185
4.0,rope_jumping,rope_jumping,51539609648
4.0,rope_jumping,rope_jumping,51539609683
3.0,lying,lying,51539609894
0.0,standing,standing,51539610471
0.0,standing,standing,51539610654
8.0,ascending_stairs,ascending_stairs,51539611471
7.2,descending_stairs,descending_stairs,51539611558
7.0,descending_stairs,descending_stairs,51539611626
7.4,descending_stairs,descending_stairs,51539611642
5.0,walking,walking,60129542450
5.0,walking,walking,60129542479
5.0,walking,walking,60129542547
5.0,walking,walking,60129542774
5.0,walking,walking,60129543550
5.0,walking,walking,60129543704
1.0,running,running,60129544586
1.0,running,running,60129544602
1.0,running,running,60129544644
1.0,running,running,60129544801
1.0,running,running,60129544838
1.0,running,running,60129545067
1.0,running,running,60129545127
4.0,rope_jumping,rope_jumping,60129545135
1.0,running,running,60129545509
1.0,running,running,60129545512
1.0,running,running,60129545534
3.0,lying,lying,112
3.0,lying,lying,113
3.0,lying,lying,155
3.0,lying,lying,167
3.0,lying,lying,299
3.0,lying,lying,385
3.0,lying,lying,736
3.0,lying,lying,831
3.0,lying,lying,1042
2.0,sitting,sitting,1599
2.0,sitting,sitting,1738
2.0,sitting,sitting,1882
2.0,sitting,sitting,2175
2.0,sitting,sitting,2364
2.0,sitting,sitting,2400
1.6,sitting,sitting,2403
0.0,standing,standing,2672
0.0,standing,standing,2878
5.0,walking,walking,8589935487
5.0,walking,walking,8589935524
5.0,walking,walking,8589935544
6.8,descending_stairs,walking,8589935612
6.0,cycling,cycling,8589935870
6.0,cycling,cycling,8589935907
6.0,cycling,cycling,8589936081
3.0,lying,lying,8589936420
2.0,sitting,sitting,8589937067
2.0,sitting,sitting,8589937090
0.0,standing,standing,8589937433
0.0,standing,standing,8589937524
0.0,standing,standing,8589937589
2.0,sitting,sitting,8589937624
2.0,sitting,sitting,8589937654
0.0,standing,standing,8589937756
0.0,standing,standing,8589938079
0.0,standing,standing,8589938420
0.0,standing,standing,8589938654
8.0,ascending_stairs,ascending_stairs,17179869337
6.2,cycling,ascending_stairs,17179869356
7.0,descending_stairs,descending_stairs,17179869948
5.0,walking,walking,17179870053
5.0,walking,walking,17179870267
5.0,walking,walking,17179870306
5.0,walking,walking,17179870412
1.0,running,running,17179870802
1.0,running,running,17179870940
1.0,running,running,17179871098
4.0,rope_jumping,rope_jumping,17179871289
4.0,rope_jumping,rope_jumping,17179871351
3.0,lying,lying,17179871587
3.0,lying,lying,17179871793
3.0,lying,lying,17179871800
3.0,lying,lying,17179871806
3.0,lying,lying,17179872050
2.0,sitting,sitting,17179872176
2.0,sitting,sitting,25769804013
0.0,standing,standing,25769804279
0.0,standing,standing,25769804299
0.0,standing,standing,25769804364
0.0,standing,standing,25769804500
8.0,ascending_stairs,ascending_stairs,25769804824
6.6,descending_stairs,ascending_stairs,25769804897
7.4,descending_stairs,ascending_stairs,25769804948
7.0,descending_stairs,descending_stairs,25769805036
7.0,descending_stairs,descending_stairs,25769805105
7.0,descending_stairs,descending_stairs,25769805138
8.0,ascending_stairs,ascending_stairs,25769805270
8.0,ascending_stairs,ascending_stairs,25769805597
8.0,ascending_stairs,ascending_stairs,25769805630
5.0,walking,walking,25769805925
5.0,walking,walking,25769806044
3.4,lying,walking,25769806192
5.0,walking,walking,25769806215
5.6,cycling,walking,25769806319
5.6,cycling,walking,25769806446
6.0,cycling,cycling,25769806694
6.0,cycling,cycling,25769807036
4.0,rope_jumping,rope_jumping,25769807519
3.0,lying,lying,25769807715
3.0,lying,lying,34359738436
3.0,lying,lying,34359738460
3.0,lying,lying,34359738541
3.0,lying,lying,34359738667
3.0,lying,lying,34359738715
3.0,lying,lying,34359738775
3.0,lying,lying,34359739235
3.0,lying,lying,34359739309
3.0,lying,lying,34359739332
2.0,sitting,sitting,34359739555
2.0,sitting,sitting,34359739637
2.0,sitting,sitting,34359739685
2.0,sitting,sitting,34359739952
2.0,sitting,sitting,34359740029
2.0,sitting,sitting,34359740136
0.0,standing,standing,34359740273
8.0,ascending_stairs,ascending_stairs,34359740815
4.2,rope_jumping,descending_stairs,34359741105
5.0,walking,walking,34359741591
5.0,walking,walking,34359741602
5.0,walking,walking,34359742240
5.0,walking,walking,34359742327
5.0,walking,walking,34359742344
3.0,lying,lying,42949673588
3.0,lying,lying,42949673792
3.0,lying,lying,42949673907
2.0,sitting,sitting,42949674124
2.0,sitting,sitting,42949674136
2.0,sitting,sitting,42949674280
2.0,sitting,sitting,42949674328
2.0,sitting,sitting,42949674370
2.0,sitting,sitting,42949674418
0.0,standing,standing,42949674539
0.0,standing,standing,42949674686
0.0,standing,standing,42949674689
0.0,standing,standing,42949674883
0.0,standing,standing,42949674985
5.6,cycling,walking,51539608237
5.0,walking,walking,51539608240
6.0,cycling,cycling,51539608556
6.0,cycling,cycling,51539608599
6.0,cycling,cycling,51539608767
1.0,running,running,51539609326
4.0,rope_jumping,rope_jumping,51539609712
4.0,rope_jumping,rope_jumping,51539609822
0.0,standing,standing,51539610296
0.0,standing,standing,51539610607
0.0,standing,standing,51539610617
8.0,ascending_stairs,ascending_stairs,51539611306
8.0,ascending_stairs,ascending_stairs,51539611427
8.0,ascending_stairs,ascending_stairs,51539611438
7.0,descending_stairs,descending_stairs,51539611585
7.6,ascending_stairs,descending_stairs,60129542195
5.0,walking,walking,60129542575
5.0,walking,walking,60129542642
5.0,walking,walking,60129543072
5.0,walking,walking,60129543193
5.0,walking,walking,60129543286
5.0,walking,walking,60129543393
5.0,walking,walking,60129543440
6.6,descending_stairs,walking,60129543792
6.0,cycling,cycling,60129544173
6.0,cycling,cycling,60129544437
6.0,cycling,cycling,60129544498
1.0,running,running,60129544952
6.0,cycling,cycling,60129545153
6.0,cycling,cycling,60129545176
6.0,cycling,cycling,60129545212
1.0,running,running,60129545466
3.4,lying,running,60129545474
3.0,lying,lying,237
3.0,lying,lying,241
3.0,lying,lying,347
3.0,lying,lying,564
3.0,lying,lying,588
3.0,lying,lying,602
3.0,lying,lying,857
2.0,sitting,sitting,1497
2.0,sitting,sitting,1547
2.0,sitting,sitting,1636
2.0,sitting,sitting,1740
2.0,sitting,sitting,1983
2.0,sitting,sitting,2278
2.0,sitting,sitting,2341
0.0,standing,standing,2549
0.0,standing,standing,2660
0.0,standing,standing,2882
6.2,cycling,ascending_stairs,8589934627
7.0,descending_stairs,descending_stairs,8589934681
6.2,cycling,descending_stairs,8589934707
7.2,descending_stairs,descending_stairs,8589934748
7.0,descending_stairs,descending_stairs,8589934844
8.0,ascending_stairs,ascending_stairs,8589934885
6.0,cycling,cycling,8589935931
6.0,cycling,cycling,8589936087
6.0,cycling,cycling,8589936135
3.0,lying,lying,8589936584
2.0,sitting,sitting,8589936866
2.0,sitting,sitting,8589936886
2.0,sitting,sitting,8589937069
0.0,standing,standing,8589937292
0.0,standing,standing,8589937453
0.0,standing,standing,8589937665
0.0,standing,standing,8589937882
0.0,standing,standing,8589938248
0.0,standing,standing,8589938330
0.0,standing,standing,8589938375
8.0,ascending_stairs,ascending_stairs,17179869228
5.4,walking,descending_stairs,17179869556
6.8,descending_stairs,ascending_stairs,17179869838
6.2,cycling,descending_stairs,17179869876
7.6,ascending_stairs,descending_stairs,17179869941
7.0,descending_stairs,descending_stairs,17179870029
5.0,walking,walking,17179870340
5.0,walking,walking,17179870428
4.0,rope_jumping,rope_jumping,17179871278
4.0,rope_jumping,rope_jumping,17179871474
3.0,lying,lying,17179871531
3.0,lying,lying,17179871717
2.0,sitting,sitting,17179872139
2.0,sitting,sitting,17179872250
2.0,sitting,sitting,25769803780
2.0,sitting,sitting,25769804036
0.0,standing,standing,25769804416
0.0,standing,standing,25769804728
8.0,ascending_stairs,ascending_stairs,25769804993
2.4,sitting,descending_stairs,25769805042
8.0,ascending_stairs,ascending_stairs,25769805620
7.2,descending_stairs,descending_stairs,25769805870
5.0,walking,walking,25769806002
5.0,walking,walking,25769806125
5.0,walking,walking,25769806457
6.0,cycling,cycling,25769806643
6.0,cycling,cycling,25769806793
6.0,cycling,cycling,25769807039
4.0,rope_jumping,rope_jumping,25769807436
3.0,lying,lying,34359738657
3.0,lying,lying,34359738726
3.0,lying,lying,34359738887
3.0,lying,lying,34359739265
2.0,sitting,sitting,34359739421
2.0,sitting,sitting,34359739479
2.0,sitting,sitting,34359739507
2.0,sitting,sitting,34359740168
0.0,standing,standing,34359740328
0.0,standing,standing,34359740540
0.0,standing,standing,34359740646
7.4,descending_stairs,ascending_stairs,34359741042
7.0,descending_stairs,descending_stairs,34359741181
7.4,descending_stairs,descending_stairs,34359741183
5.0,walking,walking,34359741874
6.0,cycling,cycling,42949673276
6.0,cycling,cycling,42949673336
6.0,cycling,cycling,42949673387
3.0,lying,lying,42949673520
3.0,lying,lying,42949674059
2.0,sitting,sitting,42949674220
2.0,sitting,sitting,42949674302
2.0,sitting,sitting,42949674312
2.0,sitting,sitting,42949674394
0.0,standing,standing,42949674525
0.0,standing,standing,42949675092
8.0,ascending_stairs,ascending_stairs,42949675186
6.2,cycling,ascending_stairs,42949675229
7.4,descending_stairs,ascending_stairs,42949675748
8.0,ascending_stairs,ascending_stairs,42949675939
6.2,cycling,ascending_stairs,42949676028
5.0,walking,walking,51539608257
5.6,cycling,walking,51539608286
5.0,walking,walking,51539608357
6.0,cycling,cycling,51539608461
6.6,descending_stairs,cycling,51539608914
1.0,running,running,51539609399
1.0,running,running,51539609535
1.0,running,running,51539609600
2.0,sitting,sitting,51539609944
2.0,sitting,sitting,51539610187
0.0,standing,standing,51539610502
0.0,standing,standing,51539610755
7.2,descending_stairs,ascending_stairs,51539611051
8.0,ascending_stairs,ascending_stairs,51539611055
5.6,cycling,ascending_stairs,51539611303
8.0,ascending_stairs,ascending_stairs,51539611364
7.4,descending_stairs,ascending_stairs,60129542180
7.0,descending_stairs,descending_stairs,60129542317
5.0,walking,walking,60129542588
5.0,walking,walking,60129542665
5.0,walking,walking,60129542705
5.0,walking,walking,60129542914
6.0,cycling,cycling,60129543834
6.0,cycling,cycling,60129543889
6.0,cycling,cycling,60129543911
6.0,cycling,cycling,60129544219
6.0,cycling,cycling,60129544375
6.0,cycling,cycling,60129544471
6.0,cycling,cycling,60129544474
6.0,cycling,cycling,60129545225
6.0,cycling,cycling,60129545377
1.0,running,running,60129545514
3.0,lying,lying,22
3.0,lying,lying,198
3.0,lying,lying,330
3.0,lying,lying,414
3.0,lying,lying,530
3.0,lying,lying,724
3.0,lying,lying,1211
3.0,lying,lying,1241
2.0,sitting,sitting,1338
2.0,sitting,sitting,1526
2.0,sitting,sitting,1640
2.0,sitting,sitting,1711
2.0,sitting,sitting,1905
2.0,sitting,sitting,2263
2.0,sitting,sitting,2317
2.0,sitting,sitting,2355
2.0,sitting,sitting,2378
0.0,standing,standing,2488
0.0,standing,standing,2489
0.0,standing,standing,2535
0.0,standing,standing,2612
0.0,standing,standing,2681
0.0,standing,standing,2966
8.0,ascending_stairs,ascending_stairs,8589934596
6.8,descending_stairs,ascending_stairs,8589934599
7.0,descending_stairs,descending_stairs,8589934851
8.0,ascending_stairs,ascending_stairs,8589934960
7.0,descending_stairs,descending_stairs,8589935218
5.0,walking,walking,8589935641
5.0,walking,walking,8589935669
6.0,cycling,cycling,8589935834
6.0,cycling,cycling,8589936157
6.0,cycling,cycling,8589936193
6.0,cycling,cycling,8589936246
3.0,lying,lying,8589936521
3.0,lying,lying,8589936703
3.0,lying,lying,8589936715
3.0,lying,lying,8589936787
3.0,lying,lying,8589936794
2.0,sitting,sitting,8589937033
